"Event Date/Time","Agent Name","Hostname","Agent Type","IP Address","Event Type","Description","Severity","Event Priority","Disposition","Agent Version","OS Version","Event Count","Event Duration","Post Date/Time","Rule Name","User Name","Domain Name","Policy Overridden","Operation","Resource","Process","Process Publisher","Process Signature"
"25-May-2021 00:05:03 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \Registry\MACHINE\System\CurrentControlSet\Control\SafeBoot\Option","Warning","45","Denied","6.5.0.470","Windows","1","","25-May-2021 00:05:14 EDT","","NT AUTHORITY\NETWORK SERVICE","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtOpenKey","\Registry\MACHINE\System\CurrentControlSet\Control\SafeBoot\Option","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"25-May-2021 00:05:03 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\NcbService\NCB\KAHints","Warning","45","Denied","6.5.0.470","Windows","1","     00:00:00","25-May-2021 00:05:16 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\NcbService\NCB\KAHints","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"25-May-2021 00:05:03 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\System\CurrentControlSet\Services\NcbService\NCB\KAHints","Warning","45","Denied","6.5.0.470","Windows","1","","25-May-2021 00:05:14 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\System\CurrentControlSet\Services\NcbService\NCB\KAHints","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"24-May-2021 23:25:54 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for TASKHOSTW.EXE on \REGISTRY\MACHINE\System\CurrentControlSet\Services\TPM\WMI\Admin","Warning","45","Denied","6.5.0.470","Windows","8","     00:00:00","25-May-2021 00:05:14 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\System\CurrentControlSet\Services\TPM\WMI\Admin","C:\WINDOWS\SYSTEM32\TASKHOSTW.EXE","","Microsoft OS Component"
"24-May-2021 23:25:54 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for TASKHOSTW.EXE on \REGISTRY\MACHINE\System\CurrentControlSet\Services\TPM\WMI\Admin","Warning","45","Denied","6.5.0.470","Windows","1","","25-May-2021 00:05:14 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtOpenKey","\REGISTRY\MACHINE\System\CurrentControlSet\Services\TPM\WMI\Admin","C:\WINDOWS\SYSTEM32\TASKHOSTW.EXE","","Microsoft OS Component"
"24-May-2021 23:25:54 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for WMIPRVSE.EXE on \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\CEIPRole\RolesInWER","Warning","45","Denied","6.5.0.470","Windows","1","     00:00:00","25-May-2021 00:05:14 EDT","","NT AUTHORITY\NETWORK SERVICE","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\CEIPRole\RolesInWER","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"24-May-2021 23:25:54 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for WMIPRVSE.EXE on \REGISTRY\MACHINE\Software\Microsoft\Windows\CurrentVersion\CEIPRole\RolesInWER","Warning","45","Denied","6.5.0.470","Windows","1","","25-May-2021 00:05:14 EDT","","NT AUTHORITY\NETWORK SERVICE","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\Software\Microsoft\Windows\CurrentVersion\CEIPRole\RolesInWER","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"24-May-2021 23:25:54 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for WMIPRVSE.EXE on \REGISTRY\MACHINE\SOFTWARE\Microsoft\ServerManager\ServicingStorage\Requests","Warning","45","Denied","6.5.0.470","Windows","1","     00:00:00","25-May-2021 00:05:14 EDT","","NT AUTHORITY\SYSTEM","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtOpenKey","\REGISTRY\MACHINE\SOFTWARE\Microsoft\ServerManager\ServicingStorage\Requests","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"24-May-2021 23:25:54 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for WMIPRVSE.EXE on \REGISTRY\MACHINE\SOFTWARE\Microsoft\ServerManager\ServicingStorage\ServerComponentCache","Warning","45","Denied","6.5.0.470","Windows","1","","25-May-2021 00:05:14 EDT","","NT AUTHORITY\SYSTEM","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtOpenKey","\REGISTRY\MACHINE\SOFTWARE\Microsoft\ServerManager\ServicingStorage\ServerComponentCache","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"24-May-2021 23:04:00 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for MPCMDRUN.EXE on C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp\mpam-c4af22b2.exe","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 23:04:01 EDT",":i.IE","NT AUTHORITY\NETWORK SERVICE","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp\mpam-c4af22b2.exe","C:\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE","","Microsoft Signed "
"24-May-2021 22:46:16 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Limited Access Denied for (GOOGLEUPDATE.EXE) on (C:\WINDOWS\SYSTEM32\LSASS.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","     00:00:00","24-May-2021 22:46:18 EDT","Application data deny process access to lsass:i.AN;lsass","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\LSASS.EXE","C:\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE","Google Inc","Signed and Trusted "
"24-May-2021 22:46:16 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Limited Access Denied for (GOOGLEUPDATE.EXE) on (C:\WINDOWS\SYSTEM32\LSASS.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:46:18 EDT","Application data deny process access to lsass:i.AN;lsass","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\LSASS.EXE","C:\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE","Google Inc","Signed and Trusted "
"24-May-2021 22:46:16 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (GOOGLEUPDATE.EXE) on (C:\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:46:18 EDT","","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE","C:\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE","Google Inc","Signed and Trusted "
"24-May-2021 22:35:57 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for MPCMDRUN.EXE on C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp\mpam-63f1817.exe","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:35:59 EDT",":i.IE","NT AUTHORITY\NETWORK SERVICE","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp\mpam-63f1817.exe","C:\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE","","Microsoft Signed "
"24-May-2021 22:34:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for WMIAPSRV.EXE on C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","Warning","45","Denied","6.5.0.470","Windows","2","","24-May-2021 22:35:20 EDT","i.OC","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","C:\WINDOWS\SYSTEM32\WBEM\WMIAPSRV.EXE","","Microsoft OS Component"
"24-May-2021 22:34:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for WMIAPSRV.EXE on C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:34:20 EDT","i.OC","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","C:\WINDOWS\SYSTEM32\WBEM\WMIAPSRV.EXE","","Microsoft OS Component"
"24-May-2021 22:34:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (WMIPRVSE.EXE) on (C:\WINDOWS\SYSTEM32\SVCHOST.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:34:20 EDT","","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"24-May-2021 22:32:55 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\NcbService\NCB\KAHints","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:33:58 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\NcbService\NCB\KAHints","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"24-May-2021 22:32:55 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\System\CurrentControlSet\Services\NcbService\NCB\KAHints","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:32:57 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\System\CurrentControlSet\Services\NcbService\NCB\KAHints","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"24-May-2021 22:31:35 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (GOOGLEUPDATE.EXE) on (C:\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:31:36 EDT","","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE","C:\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE","Google Inc","Signed and Trusted "
"24-May-2021 22:31:35 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Limited Access Denied for (GOOGLEUPDATE.EXE) on (C:\WINDOWS\SYSTEM32\LSASS.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:31:36 EDT","Application data deny process access to lsass:i.AN;lsass","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\LSASS.EXE","C:\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE","Google Inc","Signed and Trusted "
"24-May-2021 22:31:35 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Limited Access Denied for (GOOGLEUPDATE.EXE) on (C:\WINDOWS\SYSTEM32\LSASS.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:31:36 EDT","Application data deny process access to lsass:i.AN;lsass","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\LSASS.EXE","C:\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE","Google Inc","Signed and Trusted "
"24-May-2021 22:31:27 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for MSMPENG.EXE on C:\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates\mpengine.dll","Warning","45","Denied","6.5.0.470","Windows","3","     00:00:00","24-May-2021 22:31:36 EDT",":i.IE","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates\mpengine.dll","C:\PROGRAM FILES\WINDOWS DEFENDER\MSMPENG.EXE","","Microsoft Signed "
"24-May-2021 22:31:27 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for MSMPENG.EXE on C:\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates\mpengine.dll","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:31:30 EDT",":i.IE","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates\mpengine.dll","C:\PROGRAM FILES\WINDOWS DEFENDER\MSMPENG.EXE","","Microsoft Signed "
"24-May-2021 22:28:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for WMIAPSRV.EXE on C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","Warning","45","Denied","6.5.0.470","Windows","2","     00:00:00","24-May-2021 22:28:20 EDT","i.OC","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","C:\WINDOWS\SYSTEM32\WBEM\WMIAPSRV.EXE","","Microsoft OS Component"
"24-May-2021 22:28:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for WMIAPSRV.EXE on C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:28:20 EDT","i.OC","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","C:\WINDOWS\SYSTEM32\WBEM\WMIAPSRV.EXE","","Microsoft OS Component"
"24-May-2021 22:28:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for WMIAPSRV.EXE on C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","Warning","45","Denied","6.5.0.470","Windows","2","     00:00:00","24-May-2021 22:28:20 EDT","i.OC","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","C:\WINDOWS\SYSTEM32\WBEM\WMIAPSRV.EXE","","Microsoft OS Component"
"24-May-2021 22:28:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for WMIAPSRV.EXE on C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:28:20 EDT","i.OC","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\system32\wbem\Performance\WmiApRpl_new.ini","C:\WINDOWS\SYSTEM32\WBEM\WMIAPSRV.EXE","","Microsoft OS Component"
"24-May-2021 22:28:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (WMIPRVSE.EXE) on (C:\WINDOWS\SYSTEM32\SVCHOST.EXE).","Warning","45","Denied","6.5.0.470","Windows","28","     00:00:00","24-May-2021 22:29:21 EDT","","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"24-May-2021 22:28:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (WMIPRVSE.EXE) on (C:\WINDOWS\SYSTEM32\WINLOGON.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:28:20 EDT","","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\WINLOGON.EXE","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"24-May-2021 22:28:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (WMIPRVSE.EXE) on (C:\WINDOWS\SYSTEM32\SVCHOST.EXE).","Warning","45","Denied","6.5.0.470","Windows","28","     00:00:00","24-May-2021 22:28:20 EDT","","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"24-May-2021 22:28:17 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (WMIPRVSE.EXE) on (C:\WINDOWS\SYSTEM32\WINLOGON.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:28:20 EDT","","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\WINLOGON.EXE","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"24-May-2021 22:27:55 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\NcbService\NCB\KAHints","Warning","45","Denied","6.5.0.470","Windows","1","     00:00:00","24-May-2021 22:28:20 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\NcbService\NCB\KAHints","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"24-May-2021 22:27:55 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\System\CurrentControlSet\Services\NcbService\NCB\KAHints","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:27:58 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\System\CurrentControlSet\Services\NcbService\NCB\KAHints","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"24-May-2021 22:26:35 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for VMTOOLSD.EXE on \Registry\Machine\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Perflib","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:26:37 EDT","i.OC","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtOpenKey","\Registry\Machine\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Perflib","C:\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE","VMware, Inc.","Signed and Trusted "
"24-May-2021 22:26:16 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (WMIPRVSE.EXE) on (C:\WINDOWS\SYSTEM32\SVCHOST.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:26:19 EDT","","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"24-May-2021 22:26:16 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SPOOLSV.EXE on \REGISTRY\MACHINE\SYSTEM\CurrentControlSet\Control\WMI\AutoLogger\SpoolerLogger","Warning","45","Denied","6.5.0.470","Windows","1","     00:00:00","24-May-2021 22:26:19 EDT","","NT AUTHORITY\SYSTEM","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtOpenKey","\REGISTRY\MACHINE\SYSTEM\CurrentControlSet\Control\WMI\AutoLogger\SpoolerLogger","C:\WINDOWS\SYSTEM32\SPOOLSV.EXE","","Microsoft OS Component"
"24-May-2021 22:26:16 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SPOOLSV.EXE on \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Print","Warning","45","Denied","6.5.0.470","Windows","1","","24-May-2021 22:26:17 EDT","","NT AUTHORITY\SYSTEM","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtOpenKey","\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Print","C:\WINDOWS\SYSTEM32\SPOOLSV.EXE","","Microsoft OS Component"
"24-May-2021 22:26:16 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (WMIPRVSE.EXE) on (C:\WINDOWS\SYSTEM32\WINLOGON.EXE).","Warning","45","Denied","6.5.0.470","Windows","174","     00:00:01","24-May-2021 22:26:37 EDT","","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\WINLOGON.EXE","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
